السنة الدراسية,المرحلة الدراسية,المستوى الدراسي,نوع المؤسسة التعليمية,المنطقة الإدارية,نوع الجهة,الجهة التعليمية,المجال الواسع,المجال الضيق,المجال التفصيلي,نظام الدراسة,الجنس,الجنسية,العدد
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,الرياضيات والإحصاء,الرياضيات,انتظام,أنثى,سعودي,58
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,الرياضيات والإحصاء,الرياضيات,انتظام,ذكر,سعودي,51
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,الكيمياء الحيوية,انتظام,أنثى,سعودي,159
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,الكيمياء الحيوية,انتظام,أنثى,غير سعودي,2
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,الكيمياء الحيوية,انتظام,ذكر,سعودي,8
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,الكيمياء الحيوية,انتظام,ذكر,غير سعودي,1
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,أنثى,سعودي,243
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,أنثى,غير سعودي,6
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم البيولوجية والعلوم المتصلة بها,علم الأحياء (البيولوجيا),انتظام,ذكر,سعودي,50
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الفيزياء,انتظام,أنثى,سعودي,35
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الفيزياء,انتظام,أنثى,غير سعودي,1
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الفيزياء,انتظام,ذكر,سعودي,5
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الفيزياء,انتظام,ذكر,غير سعودي,1
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الكيمياء,انتظام,أنثى,سعودي,104
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الكيمياء,انتظام,أنثى,غير سعودي,3
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,الكيمياء,انتظام,ذكر,سعودي,15
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,العلوم الطبيعية والرياضيات والإحصاء,العلوم الفيزيائية,علوم الأرض,انتظام,أنثى,سعودي,119
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الدراسات الإنسانية باستثناء اللغات,التاريخ وعلم الآثار,انتظام,أنثى,سعودي,77
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الدراسات الإنسانية باستثناء اللغات,الدين وعلوم الأديان,انتظام,أنثى,سعودي,6
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الدراسات الإنسانية باستثناء اللغات,الدين وعلوم الأديان,انتظام,ذكر,سعودي,13
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الفنون,الفنون الجميلة,انتظام,أنثى,سعودي,75
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الفنون,الفنون الجميلة,انتظام,أنثى,غير سعودي,2
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الفنون,الموضة والتصميم الداخلي والصناعي,انتظام,أنثى,سعودي,102
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,الفنون,الموضة والتصميم الداخلي والصناعي,انتظام,أنثى,غير سعودي,5
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,انتظام,أنثى,سعودي,152
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,انتظام,أنثى,غير سعودي,2
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,انتظام,ذكر,سعودي,12
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الفنون والعلوم الإنسانية,اللغات,الأدب وعلوم اللغات,انتظام,أنثى,سعودي,42
2022,بكالوريوس,بكالوريوس,الجامعات الحكومية,منطقة مكة المكرمة,جامعة,جامعة جدة,الهندسة والتصنيع والبناء,الهندسة والحرف الهندسية,الإلكترونيات والأتمتة,انتظام,أنثى,سعودي,11
